;Test;DeltaOz-O1O2;ThetaOz-O1O2;AlphaOz-O1O2;BetaOz-O1O2;DeltaOz-PO;ThetaOz-PO;AlphaOz-PO;BetaOz-PO;DeltaOz-POL;ThetaOz-POL;AlphaOz-POL;BetaOz-POL;DeltaOz-POR;ThetaOz-POR;AlphaOz-POR;BetaOz-POR;DeltaO1O2-PO;ThetaO1O2-PO;AlphaO1O2-PO;BetaO1O2-PO;DeltaO1O2-POL;ThetaO1O2-POL;AlphaO1O2-POL;BetaO1O2-POL;DeltaO1O2-POR;ThetaO1O2-POR;AlphaO1O2-POR;BetaO1O2-POR;DeltaPO-POL;ThetaPO-POL;AlphaPO-POL;BetaPO-POL;DeltaPO-POR;ThetaPO-POR;AlphaPO-POR;BetaPO-POR;DeltaPOL-POR;ThetaPOL-POR;AlphaPOL-POR;BetaPOL-POR;Delta;Theta;Alpha;Beta
S27;dots_motion_right;16.44468166;21.30014895;27.39748711;99.01871854;10.0552422;14.57562172;21.80660648;74.71063424;12.69870052;19.06756001;28.36076903;95.91978417;14.13356216;17.2275784;23.55471155;86.2694463;26.28956416;32.47636491;41.74581632;125.781587;22.57312873;31.93884572;37.48107545;117.4931227;23.99093404;30.01872798;35.39471804;114.7507797;30.55961503;33.52452279;40.93436511;131.8338566;31.22719862;34.59354458;40.49478544;136.5322221;20.73316801;26.25624905;27.0945898;91.80647814;20.87057951;26.09791641;32.42649243;107.4116629
S28;dots_motion_right;19.67610303;19.96754879;27.09577275;67.01659962;12.29887337;13.14356456;18.58714442;43.91039072;21.92583507;25.7794158;30.08851924;83.51470776;14.73634935;14.20142436;20.45646225;55.07471283;25.17558816;31.02137322;37.37669507;127.9115208;27.17233833;31.79973334;38.63985538;121.728258;22.7253642;29.27132934;34.03342743;116.3674612;31.35987017;29.21438892;37.13517439;124.8279085;33.76469917;35.11700328;42.53004951;139.2115502;24.48369288;24.58163694;28.2117242;94.03041902;23.33187137;25.40974186;31.41548246;97.35935287
S29;dots_motion_right;7.297664521;11.49582611;27.48178392;116.6614997;6.538729191;6.974668038;18.22359399;76.38533317;9.263929922;14.76906305;27.96045362;113.5896885;7.486407041;11.58486417;22.55418464;83.23545118;23.2236667;23.58901219;37.31100849;124.73461;21.70956869;24.85249712;37.00489501;135.3146463;24.04603796;23.53369655;35.48893036;96.81848737;33.28513525;29.53337022;38.31050998;129.8755419;34.67809466;33.18446016;42.02860464;135.7146241;29.29457081;26.35138386;30.83805221;91.95992952;19.68238047;20.58688415;31.72020169;110.4289812
S30;dots_motion_right;7.638484323;16.65839914;23.94854552;102.4187172;5.89383929;13.07217867;18.89168828;64.04111893;6.926320344;17.88417304;24.59505707;99.83496883;9.913844149;19.39162644;23.00193352;81.62169566;33.94026666;34.98142473;43.81420734;147.4020178;33.96506673;33.61000843;43.37428905;146.0192752;31.55348242;33.11141625;40.31053695;137.5809605;34.22480999;33.18145933;41.41173937;138.6813035;33.99443768;32.99395107;44.00891685;144.177018;28.81972053;27.19889713;33.75974757;110.0651627;22.68702721;26.20835342;33.71166615;117.1842238
S31;dots_motion_right;10.04221463;18.41066923;31.84767405;100.258335;10.57753491;9.902097105;21.06328618;61.67720488;11.45948037;18.49752328;31.53506105;98.36285166;25.18178545;14.90363426;24.33136591;69.51679336;25.41325842;30.5802292;39.48704863;140.7451499;28.86972097;32.24940929;40.15091495;132.1585556;12.51385256;28.15825974;33.85256197;128.155514;33.9190689;32.02901201;40.29654791;131.9374386;22.75186979;33.52624524;40.31490515;138.3935603;14.98124655;26.51022627;28.34302664;90.0422253;19.57100326;24.47673056;33.12223924;109.1247629
S32;dots_motion_right;24.66272569;23.93039782;36.98740252;130.8658848;19.15324409;14.83794572;27.30052652;93.60698605;26.45478386;24.54901468;37.85269813;124.0373208;25.7117834;22.80823465;33.20613669;113.1022846;36.56886808;35.36742254;46.02631125;152.5116987;37.96743969;36.29593937;46.11123672;152.4419469;37.34775155;34.25849123;45.05466026;148.1158619;35.67108021;33.10840457;42.89545507;145.4728948;35.60308393;32.76157855;45.23351568;149.6543579;36.20105096;29.70018686;38.99015752;124.3559626;31.53418115;28.7617616;39.96581004;133.4165199
S33;dots_motion_right;23.73995508;24.59971967;33.39222828;116.8933874;17.25598597;16.2570397;22.0701095;75.23082622;25.9426157;25.09679185;32.8219278;111.8988379;22.1904857;20.3345971;24.42982455;84.46997952;36.21291689;36.08886038;44.2040025;150.6364539;37.25085949;34.79164161;42.45218761;149.6044478;34.37151449;34.22050639;39.17821051;139.4433133;34.55448254;32.68553193;39.69076575;140.5486005;34.20525324;33.88996394;41.10191293;146.2304071;31.16431016;26.37179132;27.51812793;108.9253006;29.68883793;28.43364439;34.68592974;122.3881554
S34;dots_motion_right;11.7036093;14.62775069;30.82692993;129.750113;4.343172425;6.392344509;22.36292215;91.65183333;15.16245539;15.97822321;32.18170629;111.1542354;12.08999035;12.62085368;23.73740002;94.90570327;33.85235115;35.05366902;46.25711716;150.2513718;34.5856445;33.00505039;38.66081259;136.7455238;33.71031666;32.51828647;36.79572795;117.6461396;27.96887619;29.30361088;35.04582214;132.2469096;30.55083183;30.47095897;37.65067796;125.3782474;28.20398328;21.42837135;20.17004353;72.47274554;23.21712311;23.13991192;32.36891597;116.2202823
S35;dots_motion_right;18.411428;18.4708477;31.03914259;119.81051;9.858780455;11.38622538;16.91059516;72.74563881;16.20628417;19.94796592;30.45249215;111.2500153;18.12489093;18.49288214;25.30105922;84.60791221;30.99815766;35.63853322;41.2019436;139.1280445;36.36924484;36.14881023;42.55293686;141.5911134;30.89258725;32.68054112;37.08747579;118.675257;33.38604304;33.17641209;38.39278664;127.4406195;27.84597736;32.49318161;38.52640414;132.1719216;31.39810772;28.35803295;29.64316582;85.31781652;25.34915014;26.67934324;33.1108002;113.2738849
S36;dots_motion_right;19.78149142;21.61926988;36.44869527;122.0800041;12.76392642;14.75173279;29.27467921;79.66630134;17.37891774;21.72385336;34.26132063;116.6466243;23.01960022;18.95398566;31.30033575;94.15450593;36.34035772;36.88306521;47.04044749;146.1055019;35.37256016;36.63022469;43.13739689;148.8647906;33.92208366;34.97965961;43.67489319;139.1940409;34.79556343;35.1766547;42.89212626;141.1409891;31.36708049;35.94582058;44.35374312;148.2738543;27.93714423;31.0308261;33.77336989;116.952858;27.26787255;28.76950926;38.61570077;125.307947
